,ID,Arabic,English,Label,text
310,,@ii33j_ عاد هم احنا اكبر عدو لهم بنظرهم بيسيروا يعطونا😂😂😂، ويمكن اصلا هذا يكون مجرد ترويج لان من يصدقهم هذيلا ومافي شي للحين يثبت انه لقاح فعال 100%,,3,str@ii33j_ عاد هم احنا اكبر عدو لهم بنظرهم بيسيروا يعطونا😂😂😂، ويمكن اصلا هذا يكون مجرد ترويج لان من يصدقهم هذيلا ومافي شي للحين يثبت انه لقاح فعال 100%
311,,"♦️#منظمة_الصحة_العالمية: لقاح #كورونا قد يغير الوضع الوبائي بشكل كامل بحلول مارس ٢٠٢١ بعد اعلان شركتي فايزر الأميركية وبيونتيك الألمانية ثبوت فعالية اللقاح بنسبة ٩٠٪ للوقاية من #كوفيد١٩
⚠️هل اصحاب نظرية الشيطان الأكبر والتطرف، دعاة المقاومة والتحرير يقبلون على انفسهم لقاح امريكي؟ https://t.co/9GbZDcs4X6",,3,"str♦️#منظمة_الصحة_العالمية: لقاح #كورونا قد يغير الوضع الوبائي بشكل كامل بحلول مارس ٢٠٢١ بعد اعلان شركتي فايزر الأميركية وبيونتيك الألمانية ثبوت فعالية اللقاح بنسبة ٩٠٪ للوقاية من #كوفيد١٩
⚠️هل اصحاب نظرية الشيطان الأكبر والتطرف، دعاة المقاومة والتحرير يقبلون على انفسهم لقاح امريكي؟ https://t.co/9GbZDcs4X6"
312,,"32 الف حالة وفاة في البرازيل 
بعد حقن لقاح كـورونا 

ً

ً

صراحة كنت اعتقد ان في وفيات بس مو بذا 
العدد الكبير 
واضح ان اللقاح فعال ومسوي شغله 🙂

ً

ً

#لا_للتطعيم_الاجباري 
#لا_للتطعيم_الاجباري105
#لا_للتطعيم_الاجباري106 https://t.co/E8PzE26aRr",,1,"str32 الف حالة وفاة في البرازيل 
بعد حقن لقاح كـورونا 

ً

ً

صراحة كنت اعتقد ان في وفيات بس مو بذا 
العدد الكبير 
واضح ان اللقاح فعال ومسوي شغله 🙂

ً

ً

#لا_للتطعيم_الاجباري 
#لا_للتطعيم_الاجباري105
#لا_للتطعيم_الاجباري106 https://t.co/E8PzE26aRr"
313,,"🛑صحيفة ""ذي تايمز"" البريطانية ، الجمعة 9 ابريل 

•يثق البريطانيون ""بأغلبية ساحقة"" في لقاح أسترازينكا.  وأن 75٪ من الناس اعتبروا اللقاح آمنًا ، ومستوى الثقة مماثلاً لمستوى لقاح فايزر.في الوقت الذي كشفت فيه هيئة الصحة العامة في إنجلترا عن إنقاذ أكثر من 10000 شخص من خلال اللقاح https://t.co/zcJaHtrLhL",,1,"str🛑صحيفة ""ذي تايمز"" البريطانية ، الجمعة 9 ابريل 

•يثق البريطانيون ""بأغلبية ساحقة"" في لقاح أسترازينكا.  وأن 75٪ من الناس اعتبروا اللقاح آمنًا ، ومستوى الثقة مماثلاً لمستوى لقاح فايزر.في الوقت الذي كشفت فيه هيئة الصحة العامة في إنجلترا عن إنقاذ أكثر من 10000 شخص من خلال اللقاح https://t.co/zcJaHtrLhL"
314,,مافيه شيء اسمه بتنتهي الأزمة بيوم وليلة وكل شيء بيرجع مثل أول، الإجراءات الوقائية بتستمر للسنة القادمة أو حتى ظهور لقاح فعال وآمن. لازم نتعايش مع موضوع التباعد والكمامات وسلام النظر لفترة طويلة حتى لو إنتهى الحظر.,,3,strمافيه شيء اسمه بتنتهي الأزمة بيوم وليلة وكل شيء بيرجع مثل أول، الإجراءات الوقائية بتستمر للسنة القادمة أو حتى ظهور لقاح فعال وآمن. لازم نتعايش مع موضوع التباعد والكمامات وسلام النظر لفترة طويلة حتى لو إنتهى الحظر.
315,,بعد ظهور جائحة كورنا برزت عدة مدارس تختلف في التعامل مع هذا البوباء وبغض النظر عن الاختلاف في طرق التعامل فأن الوباء يحصد كل يوم المئات من الموتى ، وبدون وجود أي مؤشرات فعلية لاكتشاف لقاح تظل حالة الخوف والإرباك والانتظار والترقب هي السائدة  . حفظ الله الجميع,,3,strبعد ظهور جائحة كورنا برزت عدة مدارس تختلف في التعامل مع هذا البوباء وبغض النظر عن الاختلاف في طرق التعامل فأن الوباء يحصد كل يوم المئات من الموتى ، وبدون وجود أي مؤشرات فعلية لاكتشاف لقاح تظل حالة الخوف والإرباك والانتظار والترقب هي السائدة  . حفظ الله الجميع
316,,"قالتها الكويت ممثلة بوزارة الصحة من قبل أن هذا اللقاح تحديداً بالفعل هو لقاح آمن وفعال 👍🏻

نأمل من كان يشكك بالاستعجال بالتسجيل الآن والتطعيم حتى نخلص من هالحظر ورا حظر وتعود الحياة إلى طبيعتها. https://t.co/d2rIInscWW",,1,"strقالتها الكويت ممثلة بوزارة الصحة من قبل أن هذا اللقاح تحديداً بالفعل هو لقاح آمن وفعال 👍🏻

نأمل من كان يشكك بالاستعجال بالتسجيل الآن والتطعيم حتى نخلص من هالحظر ورا حظر وتعود الحياة إلى طبيعتها. https://t.co/d2rIInscWW"
317,,@md_lna @Turrci يوم بنوا الشخصية بإبراز مشاكل الطفولة الكثيرة اللي واجهها بدأت تتفهم ليش هو يسوي أشياء غبية، بس الصدق هل هذه الأشياء تعذر الأفعال الشنيعة؟ أو تخفف عن مدى اشمئزازك للشخص؟,,3,str@md_lna @Turrci يوم بنوا الشخصية بإبراز مشاكل الطفولة الكثيرة اللي واجهها بدأت تتفهم ليش هو يسوي أشياء غبية، بس الصدق هل هذه الأشياء تعذر الأفعال الشنيعة؟ أو تخفف عن مدى اشمئزازك للشخص؟
318,,"هذه مغالطة استاذي

اعتقد اهل الاختصاص والشأن هم أولى بالتصدي لمثل هذه الأمور
+فايزر لقاح اثبت فعاليته سابقا https://t.co/z8maaXB1rO",,1,"strهذه مغالطة استاذي

اعتقد اهل الاختصاص والشأن هم أولى بالتصدي لمثل هذه الأمور
+فايزر لقاح اثبت فعاليته سابقا https://t.co/z8maaXB1rO"
319,,✅ طريق الأمل .. 6 لقاحات جديدة ضد كورونا تظهر فعاليتها على الحيوانات https://t.co/8enZtwI6Xq,,3,str✅ طريق الأمل .. 6 لقاحات جديدة ضد كورونا تظهر فعاليتها على الحيوانات https://t.co/8enZtwI6Xq
320,,"سؤال للجميع 🔴

نظرا لقلة معلوماتي في الشأن الطبي..
السؤال هو :
لماذا عجزت البشرية لكشف لقاح فعال يقضي على أمراض الفيروسات بجميع انواعها؟",,3,"strسؤال للجميع 🔴

نظرا لقلة معلوماتي في الشأن الطبي..
السؤال هو :
لماذا عجزت البشرية لكشف لقاح فعال يقضي على أمراض الفيروسات بجميع انواعها؟"
321,,@cov_followup يعني اللي من اول السنه مصدق ومقتنع ان التطعيم السحري وصل والصيف خالصين من كورونا وكلو تمام أحلامه كانت ورديه ولا يدري شنو لقاح وتحور ومناعه وفعاليه,,2,str@cov_followup يعني اللي من اول السنه مصدق ومقتنع ان التطعيم السحري وصل والصيف خالصين من كورونا وكلو تمام أحلامه كانت ورديه ولا يدري شنو لقاح وتحور ومناعه وفعاليه
322,,الاعلام الأمريكي يشكك في مصداقية الاعلان الروسي بشأن تطوير لقاح ضد #كورونا، ويشير الى انه اعتمد من دون مروره بمراحل الاختبارات اللازمة والنهائية من أجل التأكد من فعاليته وأمانه، من نصدق؟,,3,strالاعلام الأمريكي يشكك في مصداقية الاعلان الروسي بشأن تطوير لقاح ضد #كورونا، ويشير الى انه اعتمد من دون مروره بمراحل الاختبارات اللازمة والنهائية من أجل التأكد من فعاليته وأمانه، من نصدق؟
323,,@fessi_salma اكثر لقاح نتصورو فعال هو الصيني.. لان اللقاح Pfizer  تقنية جديدة و  الأعراض موش مضمونة.. الصيني تقنية تقليدية و بصراحة عندي احساس الس الصين قبل خروج الكورونا عندها اللقاح ضحو ب 5000 مواطن في مسرحية باش يصدقهم العالم و كل الدول تعمل المسرحيات و تقدم التضحيات باش تحقق أهداف,,2,str@fessi_salma اكثر لقاح نتصورو فعال هو الصيني.. لان اللقاح Pfizer  تقنية جديدة و  الأعراض موش مضمونة.. الصيني تقنية تقليدية و بصراحة عندي احساس الس الصين قبل خروج الكورونا عندها اللقاح ضحو ب 5000 مواطن في مسرحية باش يصدقهم العالم و كل الدول تعمل المسرحيات و تقدم التضحيات باش تحقق أهداف
324,,"أسترازينكا-أوكسفورد تعلنان عن فعالية ٩٥٪ للقاحهما بعد إعادة تدقيق التجارب، و١٠٠٪ ضد الأشكال الخطرة من المرض.
رفعت النتائج الى ال MHRA في بريطانيا للتصريح له بهدف بدء استخدامه في ٤-١-٢٠٢١.
هذا اللقاح هو أملنا في الدول الأقل غنى لأنه رخيص السعر وسهل التخزين✌🏻 https://t.co/L0BA2C2H2V",,1,"strأسترازينكا-أوكسفورد تعلنان عن فعالية ٩٥٪ للقاحهما بعد إعادة تدقيق التجارب، و١٠٠٪ ضد الأشكال الخطرة من المرض.
رفعت النتائج الى ال MHRA في بريطانيا للتصريح له بهدف بدء استخدامه في ٤-١-٢٠٢١.
هذا اللقاح هو أملنا في الدول الأقل غنى لأنه رخيص السعر وسهل التخزين✌🏻 https://t.co/L0BA2C2H2V"
325,,"اصدق الدراسات الموثقة المعتمدة من وزارة الصحة .
لان رئيس مجموعة اكسفورد انسان صاحب مصلحة يقول اللقاح ما فعال عشان يبيع لقاحات جديدة وادوية كلب واحد. https://t.co/Ttf1wBXMZH",,2,"strاصدق الدراسات الموثقة المعتمدة من وزارة الصحة .
لان رئيس مجموعة اكسفورد انسان صاحب مصلحة يقول اللقاح ما فعال عشان يبيع لقاحات جديدة وادوية كلب واحد. https://t.co/Ttf1wBXMZH"
326,,فقدت الخصوبة يا أبو كمامة، لا تقلق الحل موجود، لكن أنت تفضل اللقاحات الأجنبية وخاصة فايزر،، ماذا استفدت الآن؟! خصوبتك التي كانت منتهية انتهت مع اللقاح. والحل مع لقاح مغاتير 1 وقد قلنا لك قد أثبت فعاليته في المرحلة السريرية، ولكن لم تصدق، والآن ماذا تفعل بعد أن فقدت الخصوبة؟! https://t.co/cY2FAq1dQi,,2,strفقدت الخصوبة يا أبو كمامة، لا تقلق الحل موجود، لكن أنت تفضل اللقاحات الأجنبية وخاصة فايزر،، ماذا استفدت الآن؟! خصوبتك التي كانت منتهية انتهت مع اللقاح. والحل مع لقاح مغاتير 1 وقد قلنا لك قد أثبت فعاليته في المرحلة السريرية، ولكن لم تصدق، والآن ماذا تفعل بعد أن فقدت الخصوبة؟! https://t.co/cY2FAq1dQi
327,,@amfozan اعتقد أن الاعداد للحياة الزوجية يبداء من مرحلة الطفولة عندما يربى على الحب بعيداعن العنف،و يُعلم كيف ينظر الى النوع الاخر وماهي حقوقه وواجباته ولا يتجاوزها ،وآداب التواصل والحوار ،وضبط الانفعالات ،ويعلم كيف يدير مصروفه .....,,3,str@amfozan اعتقد أن الاعداد للحياة الزوجية يبداء من مرحلة الطفولة عندما يربى على الحب بعيداعن العنف،و يُعلم كيف ينظر الى النوع الاخر وماهي حقوقه وواجباته ولا يتجاوزها ،وآداب التواصل والحوار ،وضبط الانفعالات ،ويعلم كيف يدير مصروفه .....
328,,"ترامب يعلن الاتفاق على انتاج ١٠٠ مليون جرعة لقاح للكورونا
في مؤتمر صحفي اعلن رئيس أمريكا بنفسه عن إنتاج ملايين الجرعات من اللقاح وليس فقط نجاحه ولم يترك حتى فرصة للمتخصصين ليعلنوا ذلك وبغض النظر عن طريقته الانتخابية وعن طريقة ظهور هذا اللقاح فجأة!!! فإننا ندعو الله أن يكون فعالا",,3,"strترامب يعلن الاتفاق على انتاج ١٠٠ مليون جرعة لقاح للكورونا
في مؤتمر صحفي اعلن رئيس أمريكا بنفسه عن إنتاج ملايين الجرعات من اللقاح وليس فقط نجاحه ولم يترك حتى فرصة للمتخصصين ليعلنوا ذلك وبغض النظر عن طريقته الانتخابية وعن طريقة ظهور هذا اللقاح فجأة!!! فإننا ندعو الله أن يكون فعالا"
329,,@Khaliid_02 @MA0099123 @Dreams93989697 @mewmew26281816 @C9Gl1 فعاليته على ايش بالزبط على انفلونزا نسبة الشفاء منها اكثر من ٩٨٪من غير لقاح او اي شي واغلب الي حولنا انصابو كورونا واللهم لك الحمد ماصار لهم شي واصدقاء وجيران  وقرايب والكل الحمدلله بخير من غيرلقاح,,2,str@Khaliid_02 @MA0099123 @Dreams93989697 @mewmew26281816 @C9Gl1 فعاليته على ايش بالزبط على انفلونزا نسبة الشفاء منها اكثر من ٩٨٪من غير لقاح او اي شي واغلب الي حولنا انصابو كورونا واللهم لك الحمد ماصار لهم شي واصدقاء وجيران  وقرايب والكل الحمدلله بخير من غيرلقاح
330,,@Prof_Subaie يبدو انها تعاني من القلق وترسبات او مواقف من الطفولة لازالت تعاني من آثارها( التجريح من الاهل/الاستهزاءوالتحقير ) ..انتجت شخصية قلقلة وثقة بالنفس متدنية..والدليل سرعة الانفعالات والردود بدون ادراك,,2,str@Prof_Subaie يبدو انها تعاني من القلق وترسبات او مواقف من الطفولة لازالت تعاني من آثارها( التجريح من الاهل/الاستهزاءوالتحقير ) ..انتجت شخصية قلقلة وثقة بالنفس متدنية..والدليل سرعة الانفعالات والردود بدون ادراك
331,,"لكني اعتقدت أن لقاح COVID فعال بنسبة 95٪ ...؟

مركز السيطرة على الأمراض يبحث في الصلة المحتملة بين ""المواد الكيميائية للأبد""

المواد الكيميائية المفلورة شديدة السمية تسمى
 PFAS ...

وانخفاض فعالية لقاحات كوفيد -19 https://t.co/aefOxu3wf8",,3,"strلكني اعتقدت أن لقاح COVID فعال بنسبة 95٪ ...؟

مركز السيطرة على الأمراض يبحث في الصلة المحتملة بين ""المواد الكيميائية للأبد""

المواد الكيميائية المفلورة شديدة السمية تسمى
 PFAS ...

وانخفاض فعالية لقاحات كوفيد -19 https://t.co/aefOxu3wf8"
332,,مع ظهور اللقاح وفي ظل انتشار الشائعات عن الفصيلة الجديدة المتحوّرة،يتخبط الناس بين مصدق ومكذب لفائدة اللقاح ومدى فاعليته وآثاره الجانبية، بالاضافة إلى وسائل التواصل  للأسف لا تتحقق مما تنشره فعلينا أن نحصل على المعلومات من مصادر موثوقة و نبتعد عن الاشاعات. #لقاح_الامل,,3,strمع ظهور اللقاح وفي ظل انتشار الشائعات عن الفصيلة الجديدة المتحوّرة،يتخبط الناس بين مصدق ومكذب لفائدة اللقاح ومدى فاعليته وآثاره الجانبية، بالاضافة إلى وسائل التواصل  للأسف لا تتحقق مما تنشره فعلينا أن نحصل على المعلومات من مصادر موثوقة و نبتعد عن الاشاعات. #لقاح_الامل
333,,عالم الطفولة كأنه طاولة، لا تجد فيه غير طعام لذيذ، ومنظر لطيف وجديد، فعالمهم فاكهة الوجود، وخضار الأرواح، ومياه الحياة تسقي القلوب... عالم صفاء وأحلام جميلة بسيطة وتافهة ولكن بنظرهِ هو,,3,strعالم الطفولة كأنه طاولة، لا تجد فيه غير طعام لذيذ، ومنظر لطيف وجديد، فعالمهم فاكهة الوجود، وخضار الأرواح، ومياه الحياة تسقي القلوب... عالم صفاء وأحلام جميلة بسيطة وتافهة ولكن بنظرهِ هو
334,,"""هل تعتقد أنهم أغبياء عندما يجعلون الناس تشعر بالخوف على حياتها؟
الناس عندما ترى أن حياتها مهددة ستقوم فعليا بالترجي لأجل الحصول على لقاح؟

وهذا ما يحدث الآن.

الحرية هي أن تعيش بلا كمامة، وأن تتنفس أكسجيناً حقيقياً، وأن تتجول أينما تريد بدون أن ينظر إليك الناس كأنك وباء متنقل"". https://t.co/goUUZ651Jn",,2,"str""هل تعتقد أنهم أغبياء عندما يجعلون الناس تشعر بالخوف على حياتها؟
الناس عندما ترى أن حياتها مهددة ستقوم فعليا بالترجي لأجل الحصول على لقاح؟

وهذا ما يحدث الآن.

الحرية هي أن تعيش بلا كمامة، وأن تتنفس أكسجيناً حقيقياً، وأن تتجول أينما تريد بدون أن ينظر إليك الناس كأنك وباء متنقل"". https://t.co/goUUZ651Jn"
335,,@SaudiMOH برجاء تغيير كلمه محصن والتي تلفظ كمصطلح طبي بحت عن من لديه مناعه طبيعيه مستديمه ضد أي فايروس معين، وليس من يأخذ لقاحات متعدده تنتهي فعاليتها بعد فتره زمنيه نظراً لطبيعة الفايروس المتغيره، وهنا بالأحري وضع كلمه ملقح كمصطلح علمي صحيح ودقيق والأهتمام بالإجرائات الإحترازيه عن اللقاح.,,3,str@SaudiMOH برجاء تغيير كلمه محصن والتي تلفظ كمصطلح طبي بحت عن من لديه مناعه طبيعيه مستديمه ضد أي فايروس معين، وليس من يأخذ لقاحات متعدده تنتهي فعاليتها بعد فتره زمنيه نظراً لطبيعة الفايروس المتغيره، وهنا بالأحري وضع كلمه ملقح كمصطلح علمي صحيح ودقيق والأهتمام بالإجرائات الإحترازيه عن اللقاح.
336,,"""يوم تاريخي وبارقة أمل للبشرية .. أول لقاح ناجح ضد كورونا""  https://t.co/G6iWMzVOfk",,1,"str""يوم تاريخي وبارقة أمل للبشرية .. أول لقاح ناجح ضد كورونا""  https://t.co/G6iWMzVOfk"
337,,"حاليا يوجد لقاحين الدول والاعلام يتحدث عن فعاليتهم
طيب لماذا دائما نصدق الامريكان!؟
لو ان منظمت الصحة العالمية بخبرائها وهم من عدة دول
قاموا على تطوير لقاح ونشره لكان اكثر مصداقية من الشركات الامريكية",,2,"strحاليا يوجد لقاحين الدول والاعلام يتحدث عن فعاليتهم
طيب لماذا دائما نصدق الامريكان!؟
لو ان منظمت الصحة العالمية بخبرائها وهم من عدة دول
قاموا على تطوير لقاح ونشره لكان اكثر مصداقية من الشركات الامريكية"
338,,"@ahakawi @assiriama لأول مره في التاريخ تتخذ إجراءات تمس حياة البشر من تقييد حريات و تأثير على الاقتصاد ( رغم تفاوتها من بلد لآخر ) و حملات تطعيم اجباريه( أيضا تتفاوت من بلد لآخر ).
التأثير النفسي و الاقتصادي ( الفقر و الأمراض النفسيه ازدادت)لهذه الإجراءات موثق علميا فمنطقيا ستكون هناك ردود أفعال.",,3,"str@ahakawi @assiriama لأول مره في التاريخ تتخذ إجراءات تمس حياة البشر من تقييد حريات و تأثير على الاقتصاد ( رغم تفاوتها من بلد لآخر ) و حملات تطعيم اجباريه( أيضا تتفاوت من بلد لآخر ).
التأثير النفسي و الاقتصادي ( الفقر و الأمراض النفسيه ازدادت)لهذه الإجراءات موثق علميا فمنطقيا ستكون هناك ردود أفعال."
339,,"وزارة الصحة الاتحادية

حملة #التطعيم_حماية

فعالية لقاح استرازينيكا 

التطعيم للمتعافين من كورونا

نظراً لوجود بلاغات عن حالات أصيبت لأكثر من مرة بالكورونا خلال الفترة السابقة، فمن المهم الحصول على اللقاح.

لمزيد من التفاصيل اضغط على الرابط ادناه
https://t.co/wi38GxDha6 https://t.co/pttazLqTi6",,3,"strوزارة الصحة الاتحادية

حملة #التطعيم_حماية

فعالية لقاح استرازينيكا 

التطعيم للمتعافين من كورونا

نظراً لوجود بلاغات عن حالات أصيبت لأكثر من مرة بالكورونا خلال الفترة السابقة، فمن المهم الحصول على اللقاح.

لمزيد من التفاصيل اضغط على الرابط ادناه
https://t.co/wi38GxDha6 https://t.co/pttazLqTi6"
340,,"متحدث «الصحة»: نتائج لقاح أسترازينيكا المضاد لـ #كورونا مبشرة، وكل لقاح سيحصل على الاعتماد من #هيئة_الغذاء_والدواء فلدينا الثقة بأنه ستتحقق فيه الفعالية والمأمونية
#عكاظ #ان_تكون_اولا #تطبيق_عكاظ
https://t.co/JTehHJr0f0 https://t.co/CEISeIZFhP",,1,"strمتحدث «الصحة»: نتائج لقاح أسترازينيكا المضاد لـ #كورونا مبشرة، وكل لقاح سيحصل على الاعتماد من #هيئة_الغذاء_والدواء فلدينا الثقة بأنه ستتحقق فيه الفعالية والمأمونية
#عكاظ #ان_تكون_اولا #تطبيق_عكاظ
https://t.co/JTehHJr0f0 https://t.co/CEISeIZFhP"
341,,@Abualfawarss123 امريكا تعمل سيناريو والعالم يصدق المهم مصلحتها تمشي البترول ارتفع وهذا الشي ماتبيه وبعدها فجأه سمعنا بكورونا متحور وحاست الدنيا ونزل البترول.. والصحة العالمية تحذر وترويع العالم وبالاخير لقاح فايزر فعال زي دلتا.. دراما جديدة.,,2,str@Abualfawarss123 امريكا تعمل سيناريو والعالم يصدق المهم مصلحتها تمشي البترول ارتفع وهذا الشي ماتبيه وبعدها فجأه سمعنا بكورونا متحور وحاست الدنيا ونزل البترول.. والصحة العالمية تحذر وترويع العالم وبالاخير لقاح فايزر فعال زي دلتا.. دراما جديدة.
342,,"الأزمات تصنع من الفاشلين مؤثرين ومشاهير!
ما كنا لنعرف الكثير ممن تهافتوا مؤخرا على وسائل التواصل والإعلام لو لم ينتشر #كورونا في العالم، واليوم وبعد الإعلان عن #لقاح_فايزر ظهر المفتونون بنظرية المؤامرة، وتبعتهم جماعة (خالِف تُعرف) للتحذير منه، والهدف الأول هو «الشُهرة والأضواء».",,2,"strالأزمات تصنع من الفاشلين مؤثرين ومشاهير!
ما كنا لنعرف الكثير ممن تهافتوا مؤخرا على وسائل التواصل والإعلام لو لم ينتشر #كورونا في العالم، واليوم وبعد الإعلان عن #لقاح_فايزر ظهر المفتونون بنظرية المؤامرة، وتبعتهم جماعة (خالِف تُعرف) للتحذير منه، والهدف الأول هو «الشُهرة والأضواء»."
343,,"بريطانيا واثقة من فعالية لقاحاتها ضد المتحور الهندي من فيروس كورونا
#بريطانيا #لقاح_كورونا #COVID19
#كورونا #British
 https://t.co/WDP6HQ7qSt",,1,"strبريطانيا واثقة من فعالية لقاحاتها ضد المتحور الهندي من فيروس كورونا
#بريطانيا #لقاح_كورونا #COVID19
#كورونا #British
 https://t.co/WDP6HQ7qSt"
344,,"يأمل بعض باحثين في #الهند بقرب الوصول لـ #لقاح محلي فعال وآمن لعلاج #فيروس_كوفيد19 بحلول أوائل 2021 وفقا لنتائج #تجارب_الباحثين السريرية بمرحلتها الثانية
و لقاح أكسفورد ولقاح روسي بمرحلتها الثالثة
وتخشي الهند من عدم قدرة منظومتها الصحية ع الصمود
https://t.co/UlAGml9RWt via@ndtv",,3,"strيأمل بعض باحثين في #الهند بقرب الوصول لـ #لقاح محلي فعال وآمن لعلاج #فيروس_كوفيد19 بحلول أوائل 2021 وفقا لنتائج #تجارب_الباحثين السريرية بمرحلتها الثانية
و لقاح أكسفورد ولقاح روسي بمرحلتها الثالثة
وتخشي الهند من عدم قدرة منظومتها الصحية ع الصمود
https://t.co/UlAGml9RWt via@ndtv"
345,,تجربة ناجحة ماتفكري تنصحي الناس …. فحاولت استرجع وأفهم من فين جاي هالموضوع موضوع النصح ليش احاول انصح الناس …. بغض النظر عن الطفولة المزرية اللي كانت عندي وكنت عاملة حالي الداعية الصغيرة مالقيت مصدر ثاني …. سبحان الله عندي صديقة من يجي 10سنوات  كانت تعمل كل الاخطاء…..,,3,strتجربة ناجحة ماتفكري تنصحي الناس …. فحاولت استرجع وأفهم من فين جاي هالموضوع موضوع النصح ليش احاول انصح الناس …. بغض النظر عن الطفولة المزرية اللي كانت عندي وكنت عاملة حالي الداعية الصغيرة مالقيت مصدر ثاني …. سبحان الله عندي صديقة من يجي 10سنوات  كانت تعمل كل الاخطاء…..
346,,من يمتلك اورانوس في الثالث تكون أفكاره فريده منذ الطفولة يلاحظ في المدرسه وان كان في العاشر يتصف بالغرابه والتمرد والأفعال والأفكار المطلقة بلا خوف منه أيضا ان تواجد في الثاني عشرالشخص هنا تحدث له امور غريبه مفاجئه ان اردنا الاستدلال عليها اكثر نظرنا لبرج الدلو وأيضا يتم الغدر به,,3,strمن يمتلك اورانوس في الثالث تكون أفكاره فريده منذ الطفولة يلاحظ في المدرسه وان كان في العاشر يتصف بالغرابه والتمرد والأفعال والأفكار المطلقة بلا خوف منه أيضا ان تواجد في الثاني عشرالشخص هنا تحدث له امور غريبه مفاجئه ان اردنا الاستدلال عليها اكثر نظرنا لبرج الدلو وأيضا يتم الغدر به
347,,"#كورونا_كوفيد19_المغرب
أخبار مفرحة😀🤗👍👍
🚨🚨زعما  حثى إلى  صدقت والله حتى غادي تكون فرحة ديال بصح لقاح مغربي شي حاجة غادي دير بوووم في العالم كلشي ممكن نثق فالطاقات المغربية  😍😍
إذن و بشكل رسمي المغرب يدخل سباق الدول التي في تجارب سريرية لإيجاد لقاح فعال لفيروس كورونا https://t.co/27KU5ltmu1",,1,"str#كورونا_كوفيد19_المغرب
أخبار مفرحة😀🤗👍👍
🚨🚨زعما  حثى إلى  صدقت والله حتى غادي تكون فرحة ديال بصح لقاح مغربي شي حاجة غادي دير بوووم في العالم كلشي ممكن نثق فالطاقات المغربية  😍😍
إذن و بشكل رسمي المغرب يدخل سباق الدول التي في تجارب سريرية لإيجاد لقاح فعال لفيروس كورونا https://t.co/27KU5ltmu1"
348,,"مقال ظريف عن ردود أفعال الإنجليز تجاه خيارات اللقاحات المتاحة لهم. هناك من يشعر بالاعتزاز بلقاح أكسفورد كمنتج وطني، وهناك من ينظر للقاح فايزر على أنه ""الفاخر"" والأكثر فعالية.
ردود فعل مماثلة رصدت في ألمانيا، حيث يُنظر إلى لقاح فايزر على أنه ألماني الأصل.🙂
https://t.co/q1IYcF61W3",,3,"strمقال ظريف عن ردود أفعال الإنجليز تجاه خيارات اللقاحات المتاحة لهم. هناك من يشعر بالاعتزاز بلقاح أكسفورد كمنتج وطني، وهناك من ينظر للقاح فايزر على أنه ""الفاخر"" والأكثر فعالية.
ردود فعل مماثلة رصدت في ألمانيا، حيث يُنظر إلى لقاح فايزر على أنه ألماني الأصل.🙂
https://t.co/q1IYcF61W3"
349,,"وأصبحت شركة فايزر أول شركة أدوية تعلن عن نجاح المرحلة الأخيرة من تجارب لقاح كورونا 
...
يوم تاريخي وبارقة أمل للبشرية .. أول لقاح ناجح ضد #كورونا

#فايزر #لقاح_كورونا #Pfizer https://t.co/JObQmUHsBc",,1,"strوأصبحت شركة فايزر أول شركة أدوية تعلن عن نجاح المرحلة الأخيرة من تجارب لقاح كورونا 
...
يوم تاريخي وبارقة أمل للبشرية .. أول لقاح ناجح ضد #كورونا

#فايزر #لقاح_كورونا #Pfizer https://t.co/JObQmUHsBc"
350,,لقاح اوكسفورد اللي اعلن اليوم إن فعاليته ٧٠٪ مش ٩٠٪  زي لقاح فايزر ولا ٩٥٪ زي لقاح مودرنا هيكون هو اول لقاح واسرع لقاح يوصل معظم الدول كونه يصنع في ١٠ دول (منهم استراليا والهند) وسعره هيبقي ب ٥ دولار  ودي التكلفة يعني ١٠٠ جنيه  مش ١٦٠٠ زي الباقيين .. اعتقد انه سيكون أمل البشرية! https://t.co/o0fcmQcgtD,,3,strلقاح اوكسفورد اللي اعلن اليوم إن فعاليته ٧٠٪ مش ٩٠٪  زي لقاح فايزر ولا ٩٥٪ زي لقاح مودرنا هيكون هو اول لقاح واسرع لقاح يوصل معظم الدول كونه يصنع في ١٠ دول (منهم استراليا والهند) وسعره هيبقي ب ٥ دولار  ودي التكلفة يعني ١٠٠ جنيه  مش ١٦٠٠ زي الباقيين .. اعتقد انه سيكون أمل البشرية! https://t.co/o0fcmQcgtD
351,,"🌹🌞🌹➶°°•➴°°•➶°°•➴°°•➶🤍

*ابتسم في مواجهة أفعالهم:*
*فـى بعـض الأحيـان تكـون وجهـة نـظر الشـخص السلبى تجاه العالم قد أصابها الإنحراف نتيجة لتجارب من الطفولة او العمل وبمجرد الابتسامة و حـفاظك علـى موقـف إيجابـى قد يسـاعد فى تحدى نظرتهم",,3,"str🌹🌞🌹➶°°•➴°°•➶°°•➴°°•➶🤍

*ابتسم في مواجهة أفعالهم:*
*فـى بعـض الأحيـان تكـون وجهـة نـظر الشـخص السلبى تجاه العالم قد أصابها الإنحراف نتيجة لتجارب من الطفولة او العمل وبمجرد الابتسامة و حـفاظك علـى موقـف إيجابـى قد يسـاعد فى تحدى نظرتهم"
